"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","fir_number","crime_type_rowid","crime_category_rowid","act_rowid","section_rowid","unit_rowid","district_rowid","state_rowid","occurrence_datetime","complaint_datetime","latitude","longitude","place_of_occurrence","complaint_mode","case_priority","case_status","investigation_officer_rowid","created_by_rowid","ai_risk_score","ai_summary","is_sensitive"
"49093000000157317","49093000000013007","2026-06-28 13:23:29:058","2026-06-28 13:23:29:058","FIR-2026-00060","49093000000153091","49093000000157225","49093000000157243","49093000000155091","49093000000153071","49093000000155011","1","2025-04-13 21:12:05","2025-04-13 22:25:05","15.6615","75.3196","43/279, Nayak Zila, Coimbatore 919023","Walk-in","Low","Open","49093000000157079","49093000000157037","5.46","Nihil magni possimus minus cupiditate sapiente adipisci maxime voluptates natus adipisci quo nobis.","true"
"49093000000157318","49093000000013007","2026-06-28 13:23:29:058","2026-06-28 13:23:29:058","FIR-2026-00061","49093000000153095","49093000000157227","49093000000157246","49093000000155091","49093000000153046","49093000000155015","1","2026-04-15 05:06:16","2026-04-15 08:14:16","15.8106","76.1477","H.No. 188, Parsa Chowk, Khora  020992","Walk-in","Medium","Open","49093000000157161","49093000000157193","65.6","Animi aliquam temporibus quo quam odit rem in voluptatum doloremque quisquam.","true"
"49093000000157319","49093000000013007","2026-06-28 13:23:29:058","2026-06-28 13:23:29:058","FIR-2026-00062","49093000000153087","49093000000157232","49093000000157250","49093000000155087","49093000000153024","49093000000155008","1","2025-12-10 20:42:04","2025-12-11 07:27:04","11.8783","75.3095","H.No. 665, Behl Zila, Bhiwani-056285","Online","High","Charge Sheet Filed","49093000000157188","49093000000157139","8.4","Tempora vero placeat ab porro totam nemo odit repellendus accusantium molestiae eveniet inventore quia voluptatem.","false"
"49093000000157320","49093000000013007","2026-06-28 13:23:29:058","2026-06-28 13:23:29:058","FIR-2026-00063","49093000000153094","49093000000157227","49093000000157245","49093000000155085","49093000000153041","49093000000155021","1","2026-05-24 04:22:49","2026-05-24 05:23:49","12.5103","78.2","647, Barad Zila, Thrissur 795446","Walk-in","High","Open","49093000000157201","49093000000157214","38.15","Error nobis voluptates dignissimos repellendus pariatur id atque incidunt quos quos.","true"
"49093000000157321","49093000000013007","2026-06-28 13:23:29:058","2026-06-28 13:23:29:058","FIR-2026-00064","49093000000153095","49093000000157229","49093000000157247","49093000000155091","49093000000153027","49093000000155021","1","2025-11-04 07:57:04","2025-11-04 18:16:04","17.5324","78.2001","H.No. 841, Char Ganj, Ghaziabad-963412","Emergency 112","Medium","Closed","49093000000157052","49093000000157045","44.39","Ducimus sint exercitationem dolore quasi in placeat commodi fugit deserunt cupiditate corrupti ad voluptates accusantium.","true"
"49093000000157322","49093000000013007","2026-06-28 13:23:29:059","2026-06-28 13:23:29:059","FIR-2026-00065","49093000000153090","49093000000157229","49093000000157243","49093000000155093","49093000000153051","49093000000155023","1","2025-07-16 04:59:28","2025-07-16 15:56:28","14.326","78.5056","07, Pingle Marg, Tiruchirappalli 939644","Phone","High","Open","49093000000157119","49093000000157163","17.64","Corrupti nulla blanditiis pariatur nulla ratione ducimus suscipit provident.","true"
"49093000000157323","49093000000013007","2026-06-28 13:23:29:059","2026-06-28 13:23:29:059","FIR-2026-00066","49093000000153091","49093000000157233","49093000000157250","49093000000155093","49093000000153068","49093000000155006","1","2026-05-15 08:58:03","2026-05-15 12:07:03","15.8424","74.0398","169, Comar Path, Tirunelveli-646017","Walk-in","High","Closed","49093000000157054","49093000000157115","98.96","Magnam omnis optio cumque reprehenderit quia dolorem sequi consectetur illo quia a.","false"
"49093000000157324","49093000000013007","2026-06-28 13:23:29:059","2026-06-28 13:23:29:059","FIR-2026-00067","49093000000153094","49093000000157227","49093000000157245","49093000000155091","49093000000153042","49093000000155028","1","2025-09-29 12:45:29","2025-09-29 23:50:29","16.2988","77.465","80, Karpe Ganj, Muzaffarnagar-825561","Walk-in","Critical","Charge Sheet Filed","49093000000157040","49093000000157157","57.11","Laboriosam vel iusto illum molestias reiciendis doloremque iure illo possimus odio eaque sint.","false"
"49093000000157325","49093000000013007","2026-06-28 13:23:29:059","2026-06-28 13:23:29:059","FIR-2026-00068","49093000000153095","49093000000157232","49093000000157243","49093000000155092","49093000000153069","49093000000155032","1","2025-03-13 23:13:42","2025-03-14 06:32:42","14.6857","74.0901","30/56, Goyal, Avadi 935126","Online","Critical","Charge Sheet Filed","49093000000157065","49093000000157181","78.89","Corporis accusamus alias praesentium blanditiis deserunt ipsum velit sequi aperiam vero dolor expedita.","true"
"49093000000157326","49093000000013007","2026-06-28 13:23:29:059","2026-06-28 13:23:29:059","FIR-2026-00069","49093000000153087","49093000000157224","49093000000157247","49093000000155089","49093000000153076","49093000000155006","1","2025-06-29 12:47:52","2025-06-29 21:21:52","15.3516","77.0251","H.No. 67, Rau Marg, Vellore 556705","Phone","High","Under Investigation","49093000000157106","49093000000157116","23.39","Magni fuga exercitationem assumenda veritatis mollitia eveniet dicta eveniet nam nulla.","true"
"49093000000157327","49093000000013007","2026-06-28 13:23:29:059","2026-06-28 13:23:29:059","FIR-2026-00070","49093000000153090","49093000000157230","49093000000157241","49093000000155088","49093000000153057","49093000000155017","1","2024-09-30 05:27:13","2024-09-30 11:53:13","16.8588","74.8716","97, Saxena Circle, Kadapa 819651","Emergency 112","Critical","Closed","49093000000157037","49093000000157101","18.07","Magnam odio temporibus consectetur nostrum quis distinctio dignissimos est autem recusandae minima minima amet perferendis odio.","false"
"49093000000157328","49093000000013007","2026-06-28 13:23:29:059","2026-06-28 13:23:29:059","FIR-2026-00071","49093000000153087","49093000000157228","49093000000157248","49093000000155088","49093000000153028","49093000000155014","1","2026-01-19 10:47:41","2026-01-19 13:40:41","16.8412","78.2373","726, Palan Nagar, Kottayam 743472","Walk-in","Medium","Charge Sheet Filed","49093000000157173","49093000000157099","43.77","Magnam animi eligendi dignissimos odio facilis similique earum animi ipsum.","false"
"49093000000157329","49093000000013007","2026-06-28 13:23:29:059","2026-06-28 13:23:29:059","FIR-2026-00072","49093000000153092","49093000000157229","49093000000157249","49093000000155085","49093000000153066","49093000000155032","1","2025-08-04 10:35:53","2025-08-04 20:40:53","16.7861","75.4945","25/64, Bandi Circle, Amaravati-468988","Phone","Critical","Charge Sheet Filed","49093000000157118","49093000000157056","30.19","Sunt culpa ab accusantium fugit quos aspernatur sunt nihil.","true"
"49093000000157330","49093000000013007","2026-06-28 13:23:29:060","2026-06-28 13:23:29:060","FIR-2026-00073","49093000000153093","49093000000157225","49093000000157242","49093000000155092","49093000000153039","49093000000155030","1","2026-02-18 23:59:39","2026-02-19 01:50:39","12.8833","75.3782","24/850, Chaudhari Road, Aligarh-293399","Walk-in","Critical","Under Investigation","49093000000157160","49093000000157119","28.03","Eveniet dolorum iure voluptatum tempora optio dolore voluptatibus doloribus incidunt autem laboriosam necessitatibus inventore vero.","true"
"49093000000157331","49093000000013007","2026-06-28 13:23:29:060","2026-06-28 13:23:29:060","FIR-2026-00074","49093000000153091","49093000000157225","49093000000157248","49093000000155091","49093000000153033","49093000000155029","1","2025-05-01 21:23:21","2025-05-02 08:15:21","16.4334","77.0368","H.No. 34, Chatterjee Ganj, Uluberia 747255","Walk-in","Low","Closed","49093000000157060","49093000000157132","91.46","Tenetur ea alias magni minus dignissimos a voluptatem voluptate enim quam inventore maxime itaque quas.","false"
"49093000000157332","49093000000013007","2026-06-28 13:23:29:060","2026-06-28 13:23:29:060","FIR-2026-00075","49093000000153087","49093000000157225","49093000000157242","49093000000155092","49093000000153024","49093000000155031","1","2025-04-07 13:52:31","2025-04-07 14:09:31","15.1101","75.3184","H.No. 03, Soman Nagar, Rourkela 661258","Online","Critical","Closed","49093000000157206","49093000000157114","71.24","Necessitatibus ducimus dolorem dolor voluptatibus nulla corporis voluptas excepturi laudantium nihil.","true"
"49093000000157333","49093000000013007","2026-06-28 13:23:29:060","2026-06-28 13:23:29:060","FIR-2026-00076","49093000000153088","49093000000157225","49093000000157248","49093000000155090","49093000000153076","49093000000155033","1","2025-07-13 16:12:17","2025-07-13 18:13:17","12.1361","77.7451","H.No. 31, Borra Chowk, Thrissur 372146","Phone","High","Under Investigation","49093000000157033","49093000000157078","81.88","Aliquid dicta aliquam facilis debitis vel laborum quis aliquid quod nam.","false"
"49093000000157334","49093000000013007","2026-06-28 13:23:29:060","2026-06-28 13:23:29:060","FIR-2026-00077","49093000000153087","49093000000157229","49093000000157244","49093000000155092","49093000000153050","49093000000155010","1","2024-11-12 13:05:42","2024-11-12 15:45:42","11.6008","76.4823","05/13, Anne Ganj, Asansol-083040","Phone","Medium","Open","49093000000157097","49093000000157191","62.68","Voluptas quia delectus ex ea provident non consequatur blanditiis rem voluptas blanditiis aspernatur incidunt asperiores.","true"
"49093000000157335","49093000000013007","2026-06-28 13:23:29:060","2026-06-28 13:23:29:060","FIR-2026-00078","49093000000153092","49093000000157232","49093000000157249","49093000000155089","49093000000153046","49093000000155033","1","2024-07-21 15:55:08","2024-07-22 03:15:08","14.4446","74.65","448, Chahal Zila, Katihar-003455","Walk-in","High","Closed","49093000000157042","49093000000157161","79.81","Animi delectus ipsa nostrum error earum recusandae voluptate rerum ipsum repellendus perferendis vel atque nemo.","false"
"49093000000157336","49093000000013007","2026-06-28 13:23:29:060","2026-06-28 13:23:29:060","FIR-2026-00079","49093000000153088","49093000000157230","49093000000157246","49093000000155091","49093000000153028","49093000000155014","1","2025-03-27 10:12:57","2025-03-27 11:28:57","14.4369","76.5693","393, Subramanian Nagar, Siliguri 289436","Walk-in","Medium","Charge Sheet Filed","49093000000157179","49093000000157111","27.33","Officia ea modi cum debitis adipisci aliquam hic tempora doloremque dolorem at.","false"
"49093000000157337","49093000000013007","2026-06-28 13:23:29:060","2026-06-28 13:23:29:060","FIR-2026-00080","49093000000153094","49093000000157231","49093000000157248","49093000000155086","49093000000153031","49093000000155025","1","2025-05-13 16:28:40","2025-05-14 03:10:40","15.5101","78.5098","97/65, Dugal Street, Shimoga-531626","Emergency 112","High","Closed","49093000000157034","49093000000157111","46.07","Quia excepturi exercitationem doloribus numquam asperiores eaque praesentium porro.","false"
"49093000000157338","49093000000013007","2026-06-28 13:23:29:060","2026-06-28 13:23:29:060","FIR-2026-00081","49093000000153090","49093000000157230","49093000000157242","49093000000155091","49093000000153060","49093000000155010","1","2025-03-26 13:19:34","2025-03-26 20:21:34","18.0664","76.1291","532, Ramesh Chowk, Miryalaguda 113427","Emergency 112","Medium","Charge Sheet Filed","49093000000157145","49093000000157142","19.43","Porro odit voluptatem voluptatem temporibus repellendus est magnam error soluta odio reiciendis.","true"
"49093000000157339","49093000000013007","2026-06-28 13:23:29:061","2026-06-28 13:23:29:061","FIR-2026-00082","49093000000153089","49093000000157230","49093000000157241","49093000000155088","49093000000153063","49093000000155023","1","2026-03-12 17:36:57","2026-03-13 03:21:57","14.5093","74.0475","H.No. 49, Halder Path, Vadodara-230275","Emergency 112","Low","Open","49093000000157186","49093000000157096","45.99","Nemo laudantium fugit nihil ex magni alias hic totam nihil repellat pariatur.","false"
"49093000000157340","49093000000013007","2026-06-28 13:23:29:061","2026-06-28 13:23:29:061","FIR-2026-00083","49093000000153089","49093000000157226","49093000000157248","49093000000155093","49093000000153022","49093000000155033","1","2026-04-21 18:51:55","2026-04-21 20:10:55","16.0056","78.6937","H.No. 111, Mahajan Nagar, Solapur 243486","Phone","Critical","Under Investigation","49093000000157035","49093000000157077","88.91","Voluptatem nemo ex eius dolorem omnis rem hic expedita exercitationem ex doloribus sit sit architecto.","true"
"49093000000157341","49093000000013007","2026-06-28 13:23:29:061","2026-06-28 13:23:29:061","FIR-2026-00084","49093000000153096","49093000000157231","49093000000157250","49093000000155086","49093000000153058","49093000000155033","1","2024-12-09 21:17:08","2024-12-10 09:12:08","11.6049","75.4843","69/447, Oza Path, Bhiwani-254862","Emergency 112","Low","Open","49093000000157174","49093000000157066","67.67","Quos beatae quia temporibus fugit aspernatur ut deserunt fuga.","false"
"49093000000157342","49093000000013007","2026-06-28 13:23:29:061","2026-06-28 13:23:29:061","FIR-2026-00085","49093000000153094","49093000000157227","49093000000157246","49093000000155090","49093000000153074","49093000000155023","1","2025-12-24 23:23:11","2025-12-25 01:55:11","17.4233","77.7433","H.No. 175, Dugar Street, Ballia-197922","Online","Medium","Under Investigation","49093000000157089","49093000000157154","67.48","Iusto modi modi at repudiandae assumenda quaerat enim pariatur quam sunt aperiam asperiores totam.","true"
"49093000000157343","49093000000013007","2026-06-28 13:23:29:061","2026-06-28 13:23:29:061","FIR-2026-00086","49093000000153092","49093000000157232","49093000000157243","49093000000155093","49093000000153031","49093000000155021","1","2025-12-05 15:52:55","2025-12-05 18:26:55","11.7597","74.3146","69/12, Parikh Ganj, Belgaum 197700","Online","Critical","Under Investigation","49093000000157146","49093000000157119","68.65","Quibusdam eius sapiente cumque impedit atque provident fugiat nihil placeat.","false"
"49093000000157344","49093000000013007","2026-06-28 13:23:29:061","2026-06-28 13:23:29:061","FIR-2026-00087","49093000000153087","49093000000157226","49093000000157249","49093000000155089","49093000000153027","49093000000155014","1","2024-09-19 11:03:41","2024-09-19 19:11:41","16.7355","74.5159","H.No. 20, Gala Circle, Jalna 876453","Phone","Medium","Charge Sheet Filed","49093000000157055","49093000000157134","49.98","Officiis non explicabo rem modi occaecati id distinctio quasi perspiciatis quaerat facere eius assumenda quis.","false"
