"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","accused_rowid","arrest_type","arrest_datetime","arrest_location","arresting_officer_rowid","remarks"
"49093000000164853","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157712","49093000000164320","Preventive Arrest","2024-08-28 21:46:17","Farrukhabad","49093000000157120","Impedit nisi rerum officia provident nam ut accusamus non ea."
"49093000000164854","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157712","49093000000164321","Preventive Arrest","2025-10-08 20:48:16","Panihati","49093000000157188","Atque iusto nam quasi perferendis quod repellendus quo ipsum quo quaerat eligendi totam."
"49093000000164855","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157714","49093000000164322","Arrest","2026-03-08 04:20:14","Noida","49093000000157150","Quae illo sapiente accusantium animi numquam illum neque nihil sit."
"49093000000164856","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157714","49093000000164323","Arrest","2025-09-15 12:44:18","Kolkata","49093000000157134","Delectus aliquid adipisci aut culpa quasi."
"49093000000164857","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157716","49093000000164324","Arrest","2026-04-29 17:03:07","Darbhanga","49093000000157179","Iste voluptate dolore officia necessitatibus sit commodi repellendus consequuntur."
"49093000000164858","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157716","49093000000164325","Preventive Arrest","2025-11-10 02:13:46","Serampore","49093000000157194","Id explicabo cum enim illo suscipit omnis porro repudiandae maxime quidem veniam corrupti."
"49093000000164859","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157717","49093000000164326","Surrender","2024-11-05 16:42:49","Uluberia","49093000000157055","Facere deleniti libero nam rerum consequatur expedita dolores aspernatur soluta."
"49093000000164860","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157717","49093000000164327","Preventive Arrest","2025-11-04 15:24:27","Ghaziabad","49093000000157132","Dignissimos impedit laudantium sapiente minus illum totam tenetur suscipit facere voluptate cumque alias."
"49093000000164861","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157718","49093000000164328","Arrest","2025-07-30 19:40:04","Aurangabad","49093000000157141","Omnis expedita dignissimos praesentium debitis dolorem velit modi ducimus."
"49093000000164862","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157718","49093000000164329","Preventive Arrest","2025-08-08 19:46:08","Shimla","49093000000157086","Perferendis facere eveniet accusantium temporibus magnam architecto minus."
"49093000000164863","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157722","49093000000164330","Preventive Arrest","2024-10-21 13:42:35","Bhagalpur","49093000000157182","Consequatur mollitia enim magni cupiditate recusandae repellendus odio rerum aspernatur ex fuga."
"49093000000164864","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157722","49093000000164331","Preventive Arrest","2026-05-17 06:32:01","Jamalpur","49093000000157105","At sint vitae neque deleniti magni quibusdam dolore cumque deleniti rem perferendis."
"49093000000164865","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157723","49093000000164332","Arrest","2026-06-06 20:14:28","Raurkela Industrial Township","49093000000157160","Facere velit pariatur harum eos quasi dolores tempore exercitationem ab sed."
"49093000000164866","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157724","49093000000164333","Arrest","2025-12-28 17:51:05","Akola","49093000000157112","Illum repellendus sit necessitatibus quod distinctio eius sunt cumque voluptatum omnis qui temporibus."
"49093000000164867","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157724","49093000000164334","Arrest","2026-06-13 08:24:29","Kulti","49093000000157066","Dignissimos delectus necessitatibus nihil numquam maxime fuga."
"49093000000164868","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157725","49093000000164335","Arrest","2025-05-03 14:00:15","Gurgaon","49093000000157098","Veritatis fugiat placeat laboriosam corrupti repudiandae sapiente aliquid cupiditate."
"49093000000164869","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157727","49093000000164336","Preventive Arrest","2026-02-23 23:54:58","Bangalore","49093000000157103","Error culpa laudantium consequatur voluptas laboriosam enim id."
"49093000000164870","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157727","49093000000164337","Surrender","2026-02-10 12:08:02","Pallavaram","49093000000157030","Saepe officia laborum necessitatibus dolor ex omnis."
"49093000000164871","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157728","49093000000164338","Arrest","2025-09-05 23:38:29","Bellary","49093000000157101","Laborum tempora earum amet consequatur praesentium esse."
"49093000000164872","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157729","49093000000164339","Arrest","2026-06-23 12:54:10","Katni","49093000000157115","Hic quidem eius quibusdam molestiae impedit commodi ea modi libero."
"49093000000164873","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157729","49093000000164340","Surrender","2024-08-14 20:13:38","Kalyan-Dombivli","49093000000157114","Eligendi perspiciatis molestiae earum maxime quisquam unde dignissimos."
"49093000000164874","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157730","49093000000164341","Surrender","2025-11-11 11:17:55","Ahmednagar","49093000000157031","Beatae suscipit dolorem pariatur corrupti eaque sapiente voluptatibus corrupti."
"49093000000164875","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157730","49093000000164342","Surrender","2025-10-18 05:59:31","Machilipatnam","49093000000157182","Nihil similique esse ut consectetur dolorum magnam deserunt."
"49093000000164876","49093000000013007","2026-06-28 14:03:59:457","2026-06-28 14:03:59:457","49093000000157734","49093000000164343","Surrender","2026-05-11 18:28:26","Sambalpur","49093000000157214","Praesentium optio ipsam consequatur maiores corporis accusantium harum."
"49093000000164877","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157734","49093000000164344","Preventive Arrest","2025-03-25 22:25:02","Akola","49093000000157104","Quaerat quos delectus deleniti aspernatur laudantium sit atque ex."
"49093000000164878","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157735","49093000000164345","Surrender","2025-12-15 11:51:42","Bellary","49093000000157209","Eius minus aliquam voluptatum dolorum eaque neque numquam placeat."
"49093000000164879","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157735","49093000000164346","Preventive Arrest","2025-10-01 08:33:54","Haldia","49093000000157092","Dolore perferendis mollitia iure modi dignissimos quia voluptatibus quae praesentium sint quod ut."
"49093000000164880","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157736","49093000000164347","Arrest","2026-05-19 12:51:32","Loni","49093000000157031","Cupiditate tenetur occaecati omnis nam ad voluptate esse ad."
"49093000000164881","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157736","49093000000164348","Arrest","2024-08-12 12:19:06","Baranagar","49093000000157156","Quam consequatur a modi dolore perspiciatis laborum dolorum animi libero ipsam temporibus."
"49093000000164882","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157738","49093000000164349","Preventive Arrest","2024-07-25 03:34:38","Jhansi","49093000000157191","Assumenda dicta labore porro voluptate natus ab tempora iste debitis ratione aperiam velit."
"49093000000164883","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157738","49093000000164350","Arrest","2025-01-02 02:51:36","Alwar","49093000000157142","Dolores non aperiam numquam cupiditate doloremque distinctio repudiandae iste necessitatibus."
"49093000000164884","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157739","49093000000164351","Arrest","2024-07-19 07:30:28","Giridih","49093000000157029","Eius assumenda ipsa labore aut aliquam sed quam provident molestiae voluptates itaque asperiores."
"49093000000164885","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157739","49093000000164352","Surrender","2025-12-11 19:49:14","Jorhat","49093000000157113","Reiciendis rem commodi quis iste praesentium dolore minus minus."
"49093000000164886","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157744","49093000000164353","Preventive Arrest","2025-01-08 10:37:54","Srikakulam","49093000000157110","Qui nobis tempore dolores soluta eos nobis repellendus facilis."
"49093000000164887","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157745","49093000000164354","Arrest","2025-01-24 04:29:07","Madanapalle","49093000000157195","Soluta officiis ipsam modi repellendus nam ex accusantium adipisci dolore similique ratione."
"49093000000164888","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157746","49093000000164355","Preventive Arrest","2025-06-07 22:12:13","Hosur","49093000000157090","Dolore odio magnam quam minus dignissimos natus fuga hic architecto sed saepe aperiam."
"49093000000164889","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157747","49093000000164356","Preventive Arrest","2026-06-19 04:37:52","Bhatpara","49093000000157141","Reiciendis similique placeat inventore ex dolores quasi voluptatem tenetur."
"49093000000164890","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157748","49093000000164357","Arrest","2024-08-01 08:20:17","Miryalaguda","49093000000157074","Aliquid quae voluptate aperiam quas culpa."
"49093000000164891","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157750","49093000000164358","Surrender","2025-02-19 18:08:33","Dewas","49093000000157209","Quae quam nihil nostrum nisi impedit corrupti fugiat cupiditate ipsam."
"49093000000164892","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157751","49093000000164359","Surrender","2025-05-09 01:15:34","Indore","49093000000157186","Dolor labore doloribus iusto exercitationem iure hic sequi distinctio impedit sit impedit aspernatur."
"49093000000164893","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157752","49093000000164360","Arrest","2025-07-17 00:08:27","Yamunanagar","49093000000157032","Molestiae officia eligendi maxime minus fugiat itaque impedit numquam quam sequi."
"49093000000164894","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157753","49093000000164361","Arrest","2025-01-11 11:56:26","Firozabad","49093000000157071","Mollitia eius deserunt aut eaque veritatis consectetur provident."
"49093000000164895","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157753","49093000000164362","Surrender","2026-02-15 09:40:57","Bhilwara","49093000000157061","Ducimus deserunt hic dignissimos saepe iste occaecati iure odit quidem quis quasi."
"49093000000164896","49093000000013007","2026-06-28 14:03:59:458","2026-06-28 14:03:59:458","49093000000157755","49093000000164363","Surrender","2025-02-25 14:43:56","Shivpuri","49093000000157038","Inventore consequuntur quod aperiam laboriosam enim minus tempora amet accusantium."
