"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","victim_name","gender","age","phone","email","aadhaar_number","address","occupation","injury_details","statement","is_primary"
"49093000000155180","49093000000013007","2026-06-28 13:27:29:696","2026-06-28 13:27:29:696","49093000000157311","Omaja Palan","Female","69","6087010817","somanqarin@example.org","278029409141","60/852, Sawhney Chowk, Durgapur 695873","Farmer","No physical injury","A est fugit modi accusantium fuga esse voluptatibus dolorum consequuntur asperiores ea quia ducimus ducimus voluptas autem consequuntur.","true"
"49093000000155181","49093000000013007","2026-06-28 13:27:29:696","2026-06-28 13:27:29:696","49093000000157312","Girish Mand","Male","51","2579342380","aachal00@example.org","857939374715","H.No. 15, Swaminathan Street, Eluru-881634","Self Employed","Psychological trauma","Sapiente explicabo alias doloremque sed ratione esse ratione atque reiciendis ipsum aspernatur excepturi saepe non est occaecati.","true"
"49093000000155182","49093000000013007","2026-06-28 13:27:29:696","2026-06-28 13:27:29:696","49093000000157312","Indrajit Kara","Male","60","0329925984","subramaniamaarav@example.com","379106831413","92, Bajaj Circle, Saharsa 943505","Self Employed","Hospitalized","Incidunt necessitatibus rem culpa deleniti aspernatur illo error porro voluptatem reiciendis a beatae quam.","false"
"49093000000155183","49093000000013007","2026-06-28 13:27:29:696","2026-06-28 13:27:29:696","49093000000157313","Fitan Gade","Male","23","7042226709","yashawinidin@example.com","839886600625","40/919, Choudhary Chowk, Ramagundam 723000","Business","Minor injuries","Ipsam a aperiam odio soluta repellendus reiciendis vero iusto reprehenderit hic quae vitae quidem.","true"
"49093000000155184","49093000000013007","2026-06-28 13:27:29:696","2026-06-28 13:27:29:696","49093000000157313","Yashasvi Kala","Female","32","5080061720","gayathripatla@example.org","531086149210","15, Dalal Marg, Yamunanagar 430004","Engineer","Minor injuries","Numquam iure aliquam error perferendis odit eos similique fugit nulla a nobis ducimus ut eligendi dolorem aut dignissimos placeat ut.","false"
"49093000000155185","49093000000013007","2026-06-28 13:27:29:696","2026-06-28 13:27:29:696","49093000000157314","Rajeshri Anand","Female","23","1922460668","bimalakrishnamurthy@example.com","811710773866","88/716, Rai Circle, Bihar Sharif-764809","Teacher","Psychological trauma","Nulla sunt impedit vero dolores ratione optio tempora animi quaerat quas adipisci rerum quaerat pariatur quia.","true"
"49093000000155186","49093000000013007","2026-06-28 13:27:29:696","2026-06-28 13:27:29:696","49093000000157315","Bhavini Chowdhury","Female","19","8102288857","udyati36@example.com","994858024749","94/406, Mistry Path, Bareilly-696672","Self Employed","Serious injuries","Esse minus veritatis veniam possimus cupiditate nulla veniam est ipsam hic optio odit facilis iste nulla saepe minima et repudiandae.","true"
"49093000000155187","49093000000013007","2026-06-28 13:27:29:696","2026-06-28 13:27:29:696","49093000000157315","Sanaya Bains","Female","32","0016409989","indrajit73@example.org","080901841521","H.No. 57, Malhotra Road, Kumbakonam 947489","Business","No physical injury","Dolores aliquid veniam aliquam dicta dignissimos similique debitis vel harum doloremque error alias neque.","false"
"49093000000155188","49093000000013007","2026-06-28 13:27:29:696","2026-06-28 13:27:29:696","49093000000157316","Isha Das","Female","58","9944832130","krishna79@example.org","988018210604","H.No. 96, Chacko Nagar, Hajipur 182574","Business","Minor injuries","Fugiat aliquid maiores consectetur pariatur nobis totam impedit occaecati aspernatur earum pariatur voluptate eligendi laborum similique.","true"
"49093000000155189","49093000000013007","2026-06-28 13:27:29:696","2026-06-28 13:27:29:696","49093000000157317","Ekanta Sankaran","Female","48","4695726941","cnath@example.com","244273335370","H.No. 78, Bhatnagar Chowk, Rourkela 087157","Farmer","Minor injuries","Blanditiis beatae tempore corrupti libero incidunt atque inventore autem neque nobis labore sunt necessitatibus cumque deserunt temporibus nam.","true"
"49093000000155190","49093000000013007","2026-06-28 13:27:29:696","2026-06-28 13:27:29:696","49093000000157317","Anay Varty","Male","42","7830700099","hemalbhalla@example.org","960321965061","H.No. 78, Bhatti Path, Rampur 871353","Teacher","Serious injuries","Repellat doloribus vitae ipsum praesentium sunt velit neque facilis dolor excepturi ullam.","false"
"49093000000155191","49093000000013007","2026-06-28 13:27:29:696","2026-06-28 13:27:29:696","49093000000157318","Yashvi Gera","Female","48","3247596433","rajagopalkrishna@example.com","295535326219","21/425, Rana Chowk, Bharatpur-853780","Doctor","Serious injuries","Error amet natus dolore officia itaque maiores iure facilis corporis delectus sit voluptates ea architecto voluptatem culpa hic.","true"
"49093000000155192","49093000000013007","2026-06-28 13:27:29:696","2026-06-28 13:27:29:696","49093000000157318","Tamanna Devan","Female","64","9614673493","rishi92@example.net","275794571797","530, Mukherjee Path, Ujjain-082632","Business","No physical injury","Placeat ipsam at blanditiis quasi iusto occaecati nemo reprehenderit ut vero quo fugit.","false"
"49093000000155193","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157319","Hitesh Goel","Male","21","1773792559","frado67@example.com","105799032205","329, Joshi Nagar, Silchar-669257","Student","Hospitalized","Voluptas atque consequatur recusandae accusantium facere nam occaecati doloremque autem corrupti aspernatur recusandae enim ipsum iure eius similique.","true"
"49093000000155194","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157319","Chatresh Sandal","Male","75","7268765231","anmolbasu@example.org","737375599077","04/72, Venkataraman, Nizamabad-775767","Engineer","Hospitalized","Iste quam natus vel consectetur ullam recusandae deleniti deserunt aspernatur repudiandae soluta labore totam ea minima.","false"
"49093000000155195","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157320","Urvi Lala","Female","21","8740889694","wrideshpandit@example.net","137200522144","929, Bose Nagar, Aurangabad 417925","Engineer","Minor injuries","Rem error dolore natus inventore impedit possimus atque facere ullam nisi assumenda praesentium ullam porro magnam libero assumenda delectus.","true"
"49093000000155196","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157321","Yatin Chanda","Male","58","8587718120","goyalwarjas@example.org","147807764850","86, Deo Circle, Loni 321883","Government Employee","Minor injuries","At tenetur neque sint exercitationem illum sint voluptas voluptate totam atque eos.","true"
"49093000000155197","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157322","Henry Bakshi","Male","47","9267487921","korpalindira@example.org","722174215761","53/69, Chahal Marg, Gulbarga-187663","Private Employee","Minor injuries","Ut atque blanditiis rerum eveniet maiores sunt quod ipsam consectetur aperiam fugiat velit unde molestias accusantium quam.","true"
"49093000000155198","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157322","Upasna Nair","Female","67","1376959215","kumergarima@example.org","198634490424","92/50, Pathak Street, Raipur 157696","Farmer","Psychological trauma","Animi beatae sunt minus recusandae blanditiis ab esse deleniti quisquam fugit quis.","false"
"49093000000155199","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157323","Hemal Lata","Female","36","7357684108","mekhala29@example.org","476703875991","H.No. 45, Ramakrishnan Street, Machilipatnam 354644","Private Employee","Minor injuries","Beatae perspiciatis ex iste nam corrupti ipsam tempore dolor corporis numquam tenetur doloribus beatae animi officiis.","true"
"49093000000155200","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157323","Irya Mann","Female","34","6352174134","ishawalia@example.org","844336319520","H.No. 61, Lanka Road, Hubli–Dharwad-607989","Private Employee","No physical injury","Eius dolor excepturi voluptas nisi impedit soluta sapiente distinctio dolorem ipsa debitis itaque odio nostrum numquam deleniti eligendi dolor aut aperiam.","false"
"49093000000155201","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157324","Ekantika Rana","Female","41","1196271541","rohanraman@example.org","652803737256","H.No. 099, Natt Nagar, Anantapur 146189","Government Employee","Psychological trauma","Rem ratione amet eius dolorum quo tenetur minima tempore qui eos illo nemo.","true"
"49093000000155202","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157324","Akshay Parmar","Male","41","7942185239","bjani@example.org","540286097790","93, Sen Path, Akola-820863","Teacher","Hospitalized","Veniam magnam magni illum molestias expedita at eaque itaque assumenda animi veritatis incidunt eligendi magnam ipsa voluptatum ad.","false"
"49093000000155203","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157325","Rachana Goswami","Female","38","5400231256","npurohit@example.net","388349399655","64, Varghese Marg, Ghaziabad 427187","Driver","Serious injuries","Minima excepturi cumque unde ad non quisquam voluptate nam voluptatem magni nulla libero nisi.","true"
"49093000000155204","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157326","Rachit Varma","Male","61","1956235804","hemang00@example.com","478512935453","H.No. 043, Dewan, Morbi 030365","Student","Minor injuries","Dignissimos pariatur minima ipsum voluptatibus optio accusantium blanditiis quam ipsam vel voluptate quam quod perferendis maxime temporibus.","true"
"49093000000155205","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157327","Ikbal Sampath","Male","37","1624674403","gauravamble@example.net","794934177137","34/647, Butala Zila, Udupi-896075","Engineer","No physical injury","Harum doloribus repudiandae ratione cupiditate possimus ratione quisquam corrupti vel.","true"
"49093000000155206","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157328","Faris Varkey","Male","53","7625992215","subramanianaditya@example.com","038662018002","H.No. 721, Vyas Circle, Jabalpur 343561","Private Employee","Hospitalized","Nesciunt quibusdam inventore ad sunt sunt iusto voluptas mollitia velit exercitationem esse occaecati accusantium velit soluta itaque recusandae.","true"
"49093000000155207","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157329","Anika Ratta","Female","74","3480137342","gautam03@example.org","337326212257","964, Mishra Street, Mehsana 590029","Teacher","Minor injuries","Quam et perferendis dolor aspernatur nisi ad commodi quibusdam natus expedita ipsa.","true"
"49093000000155208","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157330","Hema Lad","Female","72","9879049237","andranisha@example.org","386718761381","10, Ahuja Path, Tinsukia-186367","Private Employee","Minor injuries","Fuga nisi molestiae nobis esse in quas quidem pariatur perferendis reiciendis.","true"
"49093000000155209","49093000000013007","2026-06-28 13:27:29:697","2026-06-28 13:27:29:697","49093000000157330","Mekhala Sankaran","Female","40","7844839639","vbadal@example.net","610949555832","893, Guha Path, Lucknow-758509","Driver","Psychological trauma","Fugiat asperiores est deleniti nemo dolor sapiente totam consectetur magni porro.","false"
"49093000000155210","49093000000013007","2026-06-28 13:27:29:698","2026-06-28 13:27:29:698","49093000000157331","Saksham Thaker","Male","44","7980013898","lmahal@example.net","768770851724","03, Narayan Ganj, Raipur-724859","Doctor","Minor injuries","Corrupti mollitia perspiciatis laudantium ipsa consequatur culpa voluptatibus molestiae ullam.","true"
"49093000000155211","49093000000013007","2026-06-28 13:27:29:698","2026-06-28 13:27:29:698","49093000000157331","Fiyaz Patla","Male","46","3354965055","virkfitan@example.com","137237107946","82/22, Shroff Path, Aligarh 487757","Farmer","No physical injury","Modi iste velit cum ullam soluta optio sed amet eos soluta repellendus perspiciatis aliquid mollitia quibusdam.","false"
"49093000000155212","49093000000013007","2026-06-28 13:27:29:698","2026-06-28 13:27:29:698","49093000000157332","Rajeshri Dube","Female","52","9477190911","bediwaida@example.net","782984145257","47, Nagarajan Marg, Shimoga 252725","Government Employee","Minor injuries","Possimus esse placeat repudiandae rerum corporis magnam voluptatum aliquid natus laudantium.","true"
"49093000000155213","49093000000013007","2026-06-28 13:27:29:698","2026-06-28 13:27:29:698","49093000000157332","Meera Mishra","Female","57","9526333408","yuvraj03@example.com","194376662870","99, Garde Path, Ajmer 895531","Government Employee","Hospitalized","Explicabo maiores iure ad optio cumque optio iste corrupti doloremque quidem culpa soluta hic delectus quod voluptatibus.","false"
"49093000000155214","49093000000013007","2026-06-28 13:27:29:698","2026-06-28 13:27:29:698","49093000000157333","Jasmit Pillay","Female","20","2500925607","jhalakgulati@example.org","745671700283","57, Andra Zila, Korba 241529","Student","Minor injuries","Consectetur unde culpa quo eum nihil odio necessitatibus inventore necessitatibus explicabo facere suscipit eius delectus provident.","true"
"49093000000155215","49093000000013007","2026-06-28 13:27:29:698","2026-06-28 13:27:29:698","49093000000157333","Upma Badami","Female","57","9924275180","riya99@example.org","889676010941","66, Ghose Marg, Aligarh 362607","Private Employee","Psychological trauma","Odio dolores voluptate fugiat commodi at alias nisi ea dolor ullam atque ipsum iusto autem numquam.","false"
